profile_name,profile_id,period,kind,function,function_period,actual_value,expected_value,validation_passed,status,error,test_month,test_year,is_leap_year,days_in_month,months_tested,all_months_passed
computed_PT3M_Quantitative_PW_min_pila,,PT3M,Quantitative,min,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PD_sum,,PT3M,Quantitative,sum,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PD_max_pila,,PT3M,Quantitative,max,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PW_min,,PT3M,Quantitative,min,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PD_max,,PT3M,Quantitative,max,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PW_avg,,PT3M,Quantitative,avg,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PE_sum,,PT3M,Quantitative,sum,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PD_min_pila,,PT3M,Quantitative,min,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PW_max_pila,,PT3M,Quantitative,max,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PW_max,,PT3M,Quantitative,max,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PM_sum,,PT3M,Quantitative,sum,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PE_min,,PT3M,Quantitative,min,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PE_max_pila,,PT3M,Quantitative,max,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PE_avg,,PT3M,Quantitative,avg,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PM_avg,,PT3M,Quantitative,avg,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PM_min_pila,,PT3M,Quantitative,min,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PE_min_pila,,PT3M,Quantitative,min,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PE_avg_pila,,PT3M,Quantitative,avg,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PM_avg_pila,,PT3M,Quantitative,avg,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PM_max,,PT3M,Quantitative,max,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PQ_avg_pila,,PT3M,Quantitative,avg,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PE_max,,PT3M,Quantitative,max,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PQ_min,,PT3M,Quantitative,min,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PM_min,,PT3M,Quantitative,min,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PQ_min_pila,,PT3M,Quantitative,min,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PQ_max,,PT3M,Quantitative,max,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PQ_sum,,PT3M,Quantitative,sum,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PM_max_pila,,PT3M,Quantitative,max,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PY_avg,,PT3M,Quantitative,avg,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PQ_max_pila,,PT3M,Quantitative,max,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PY_min_pila,,PT3M,Quantitative,min,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PY_max_pila,,PT3M,Quantitative,max,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PY_sum,,PT3M,Quantitative,sum,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PY_max,,PT3M,Quantitative,max,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PY_avg_pila,,PT3M,Quantitative,avg,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_H_sum,,PT3M,Continuous,sum,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_H_avg,,PT3M,Continuous,avg,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PY_min,,PT3M,Quantitative,min,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_H_max_pila,,PT3M,Continuous,max,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PD_avg,,PT3M,Continuous,avg,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PD_sum,,PT3M,Continuous,sum,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_H_avg_pila,,PT3M,Continuous,avg,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PD_avg_pila,,PT3M,Continuous,avg,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_H_min,,PT3M,Continuous,min,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_H_min_pila,,PT3M,Continuous,min,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PD_min_pila,,PT3M,Continuous,min,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_H_max,,PT3M,Continuous,max,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PD_max,,PT3M,Continuous,max,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Quantitative_PQ_avg,,PT3M,Quantitative,avg,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PW_avg,,PT3M,Continuous,avg,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PD_max_pila,,PT3M,Continuous,max,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PW_avg_pila,,PT3M,Continuous,avg,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PE_sum,,PT3M,Continuous,sum,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PW_sum,,PT3M,Continuous,sum,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PD_min,,PT3M,Continuous,min,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PW_max,,PT3M,Continuous,max,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PW_min,,PT3M,Continuous,min,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PE_avg_pila,,PT3M,Continuous,avg,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PW_min_pila,,PT3M,Continuous,min,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PW_max_pila,,PT3M,Continuous,max,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PM_avg,,PT3M,Continuous,avg,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PM_avg_pila,,PT3M,Continuous,avg,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PE_max,,PT3M,Continuous,max,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PE_max_pila,,PT3M,Continuous,max,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PE_min,,PT3M,Continuous,min,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PE_min_pila,,PT3M,Continuous,min,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PM_min,,PT3M,Continuous,min,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PE_avg,,PT3M,Continuous,avg,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PM_min_pila,,PT3M,Continuous,min,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PM_max,,PT3M,Continuous,max,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PM_sum,,PT3M,Continuous,sum,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PM_max_pila,,PT3M,Continuous,max,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PQ_min,,PT3M,Continuous,min,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PQ_min_pila,,PT3M,Continuous,min,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PQ_sum,,PT3M,Continuous,sum,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PQ_avg_pila,,PT3M,Continuous,avg,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PQ_max,,PT3M,Continuous,max,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PY_avg,,PT3M,Continuous,avg,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PQ_max_pila,,PT3M,Continuous,max,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PY_sum,,PT3M,Continuous,sum,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PY_min,,PT3M,Continuous,min,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PY_min_pila,,PT3M,Continuous,min,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PQ_avg,,PT3M,Continuous,avg,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_H_sum,,PT1S,Quantitative,sum,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_H_min,,PT1S,Quantitative,min,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PY_max_pila,,PT3M,Continuous,max,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_H_avg_pila,,PT1S,Quantitative,avg,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PY_max,,PT3M,Continuous,max,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT3M_Continuous_PY_avg_pila,,PT3M,Continuous,avg,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PD_avg,,PT1S,Quantitative,avg,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_H_avg,,PT1S,Quantitative,avg,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PD_sum,,PT1S,Quantitative,sum,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_H_max,,PT1S,Quantitative,max,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_H_min_pila,,PT1S,Quantitative,min,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PD_min,,PT1S,Quantitative,min,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PD_max,,PT1S,Quantitative,max,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PW_sum,,PT1S,Quantitative,sum,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_H_max_pila,,PT1S,Quantitative,max,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PD_min_pila,,PT1S,Quantitative,min,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PW_min,,PT1S,Quantitative,min,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PW_min_pila,,PT1S,Quantitative,min,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PD_avg_pila,,PT1S,Quantitative,avg,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PW_avg,,PT1S,Quantitative,avg,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PE_sum,,PT1S,Quantitative,sum,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PW_max,,PT1S,Quantitative,max,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PW_avg_pila,,PT1S,Quantitative,avg,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PE_max,,PT1S,Quantitative,max,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PD_max_pila,,PT1S,Quantitative,max,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PE_avg_pila,,PT1S,Quantitative,avg,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PE_min,,PT1S,Quantitative,min,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PE_min_pila,,PT1S,Quantitative,min,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PM_sum,,PT1S,Quantitative,sum,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PE_avg,,PT1S,Quantitative,avg,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PM_min_pila,,PT1S,Quantitative,min,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PW_max_pila,,PT1S,Quantitative,max,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PM_min,,PT1S,Quantitative,min,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PM_avg_pila,,PT1S,Quantitative,avg,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PM_max,,PT1S,Quantitative,max,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PM_avg,,PT1S,Quantitative,avg,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PQ_max,,PT1S,Quantitative,max,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PQ_avg,,PT1S,Quantitative,avg,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PE_max_pila,,PT1S,Quantitative,max,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PQ_min_pila,,PT1S,Quantitative,min,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PQ_min,,PT1S,Quantitative,min,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PQ_max_pila,,PT1S,Quantitative,max,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PY_min,,PT1S,Quantitative,min,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PQ_sum,,PT1S,Quantitative,sum,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PM_max_pila,,PT1S,Quantitative,max,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PY_min_pila,,PT1S,Quantitative,min,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PY_avg,,PT1S,Quantitative,avg,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PY_sum,,PT1S,Quantitative,sum,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_H_avg_pila,,PT1S,Continuous,avg,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_H_avg,,PT1S,Continuous,avg,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PY_max,,PT1S,Quantitative,max,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_H_max,,PT1S,Continuous,max,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PY_avg_pila,,PT1S,Quantitative,avg,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PQ_avg_pila,,PT1S,Quantitative,avg,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Quantitative_PY_max_pila,,PT1S,Quantitative,max,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_H_max_pila,,PT1S,Continuous,max,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PD_min,,PT1S,Continuous,min,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_H_sum,,PT1S,Continuous,sum,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PD_max_pila,,PT1S,Continuous,max,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PD_min_pila,,PT1S,Continuous,min,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PD_max,,PT1S,Continuous,max,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PD_avg,,PT1S,Continuous,avg,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PW_avg,,PT1S,Continuous,avg,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_H_min_pila,,PT1S,Continuous,min,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PW_min_pila,,PT1S,Continuous,min,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PW_min,,PT1S,Continuous,min,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_H_min,,PT1S,Continuous,min,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PW_max_pila,,PT1S,Continuous,max,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PW_sum,,PT1S,Continuous,sum,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PW_max,,PT1S,Continuous,max,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PW_avg_pila,,PT1S,Continuous,avg,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PD_avg_pila,,PT1S,Continuous,avg,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PD_sum,,PT1S,Continuous,sum,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PE_sum,,PT1S,Continuous,sum,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PE_avg,,PT1S,Continuous,avg,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PE_min,,PT1S,Continuous,min,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PE_avg_pila,,PT1S,Continuous,avg,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_PT1S_Continuous_PE_max,,PT1S,Continuous,max,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
